experiment,level,gamma_coefficient,gamma_exponent,gamma,n_steps,completed,path
data,residue,2,0,2.0,19165,True,/home/alexi/Documents/ValDX/data/HOIP_AF2-MSAss_shuffle_p1/Benchmark/RW_bench/HOIP_AF2-MSAss_shuffle_p1_RW_bench_Sp_res_neighbours/train_HOIP_AF2-MSAss_shuffle_p1_2/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,15188,True,/home/alexi/Documents/ValDX/data/HOIP_AF2-MSAss_shuffle_p1/Benchmark/RW_bench/HOIP_AF2-MSAss_shuffle_p1_RW_bench_Sp_res_neighbours/train_HOIP_AF2-MSAss_shuffle_p1_3/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,17985,True,/home/alexi/Documents/ValDX/data/HOIP_AF2-MSAss_shuffle_p10/Benchmark/RW_bench/HOIP_AF2-MSAss_shuffle_p10_RW_bench_R3_k_sequence/train_HOIP_AF2-MSAss_shuffle_p10_1/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,15133,True,/home/alexi/Documents/ValDX/data/HOIP_AF2-MSAss_shuffle_p10/Benchmark/RW_bench/HOIP_AF2-MSAss_shuffle_p10_RW_bench_R3_k_sequence/train_HOIP_AF2-MSAss_shuffle_p10_2/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,6968,True,/home/alexi/Documents/ValDX/data/HOIP_AF2-MSAss_shuffle_p10/Benchmark/RW_bench/HOIP_AF2-MSAss_shuffle_p10_RW_bench_R3_k_sequence/train_HOIP_AF2-MSAss_shuffle_p10_3/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,10444,True,/home/alexi/Documents/ValDX/data/HOIP_AF2-MSAss_shuffle_p10/Benchmark/RW_bench/HOIP_AF2-MSAss_shuffle_p10_RW_bench_Sp_res_neighbours/train_HOIP_AF2-MSAss_shuffle_p10_1/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,19015,True,/home/alexi/Documents/ValDX/data/HOIP_AF2-MSAss_shuffle_p10/Benchmark/RW_bench/HOIP_AF2-MSAss_shuffle_p10_RW_bench_Sp_res_neighbours/train_HOIP_AF2-MSAss_shuffle_p10_2/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,12563,True,/home/alexi/Documents/ValDX/data/HOIP_AF2-MSAss_shuffle_p10/Benchmark/RW_bench/HOIP_AF2-MSAss_shuffle_p10_RW_bench_Sp_res_neighbours/train_HOIP_AF2-MSAss_shuffle_p10_3/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1687,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p0/Benchmark/RW_bench/HOIP_T-FES_mix_p0_RW_bench_R3_k_sequence/train_HOIP_T-FES_mix_p0_1/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1143,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p0/Benchmark/RW_bench/HOIP_T-FES_mix_p0_RW_bench_R3_k_sequence/train_HOIP_T-FES_mix_p0_2/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,989,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p0/Benchmark/RW_bench/HOIP_T-FES_mix_p0_RW_bench_R3_k_sequence/train_HOIP_T-FES_mix_p0_3/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,4521,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p0/Benchmark/RW_bench/HOIP_T-FES_mix_p0_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_mix_p0_1/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,959,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p0/Benchmark/RW_bench/HOIP_T-FES_mix_p0_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_mix_p0_2/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,3490,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p0/Benchmark/RW_bench/HOIP_T-FES_mix_p0_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_mix_p0_3/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,546,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p1/Benchmark/RW_bench/HOIP_T-FES_mix_p1_RW_bench_R3_k_sequence/train_HOIP_T-FES_mix_p1_1/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,734,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p1/Benchmark/RW_bench/HOIP_T-FES_mix_p1_RW_bench_R3_k_sequence/train_HOIP_T-FES_mix_p1_2/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,730,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p1/Benchmark/RW_bench/HOIP_T-FES_mix_p1_RW_bench_R3_k_sequence/train_HOIP_T-FES_mix_p1_3/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,594,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p1/Benchmark/RW_bench/HOIP_T-FES_mix_p1_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_mix_p1_1/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,849,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p1/Benchmark/RW_bench/HOIP_T-FES_mix_p1_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_mix_p1_2/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,617,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p1/Benchmark/RW_bench/HOIP_T-FES_mix_p1_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_mix_p1_3/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,938,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p10/Benchmark/RW_bench/HOIP_T-FES_mix_p10_RW_bench_R3_k_sequence/train_HOIP_T-FES_mix_p10_1/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,706,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p10/Benchmark/RW_bench/HOIP_T-FES_mix_p10_RW_bench_R3_k_sequence/train_HOIP_T-FES_mix_p10_2/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,531,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p10/Benchmark/RW_bench/HOIP_T-FES_mix_p10_RW_bench_R3_k_sequence/train_HOIP_T-FES_mix_p10_3/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1179,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p10/Benchmark/RW_bench/HOIP_T-FES_mix_p10_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_mix_p10_1/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1093,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p10/Benchmark/RW_bench/HOIP_T-FES_mix_p10_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_mix_p10_2/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1007,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p10/Benchmark/RW_bench/HOIP_T-FES_mix_p10_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_mix_p10_3/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,834,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p100/Benchmark/RW_bench/HOIP_T-FES_mix_p100_RW_bench_R3_k_sequence/train_HOIP_T-FES_mix_p100_1/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,2389,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p100/Benchmark/RW_bench/HOIP_T-FES_mix_p100_RW_bench_R3_k_sequence/train_HOIP_T-FES_mix_p100_2/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1447,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p100/Benchmark/RW_bench/HOIP_T-FES_mix_p100_RW_bench_R3_k_sequence/train_HOIP_T-FES_mix_p100_3/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1536,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p100/Benchmark/RW_bench/HOIP_T-FES_mix_p100_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_mix_p100_1/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,2235,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p100/Benchmark/RW_bench/HOIP_T-FES_mix_p100_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_mix_p100_2/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,642,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p100/Benchmark/RW_bench/HOIP_T-FES_mix_p100_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_mix_p100_3/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,732,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p20/Benchmark/RW_bench/HOIP_T-FES_mix_p20_RW_bench_R3_k_sequence/train_HOIP_T-FES_mix_p20_1/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1050,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p20/Benchmark/RW_bench/HOIP_T-FES_mix_p20_RW_bench_R3_k_sequence/train_HOIP_T-FES_mix_p20_2/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1575,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p20/Benchmark/RW_bench/HOIP_T-FES_mix_p20_RW_bench_R3_k_sequence/train_HOIP_T-FES_mix_p20_3/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,2873,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p20/Benchmark/RW_bench/HOIP_T-FES_mix_p20_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_mix_p20_1/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1247,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p20/Benchmark/RW_bench/HOIP_T-FES_mix_p20_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_mix_p20_2/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1544,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p20/Benchmark/RW_bench/HOIP_T-FES_mix_p20_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_mix_p20_3/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,3624,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p50/Benchmark/RW_bench/HOIP_T-FES_mix_p50_RW_bench_R3_k_sequence/train_HOIP_T-FES_mix_p50_1/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1645,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p50/Benchmark/RW_bench/HOIP_T-FES_mix_p50_RW_bench_R3_k_sequence/train_HOIP_T-FES_mix_p50_2/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,2047,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p50/Benchmark/RW_bench/HOIP_T-FES_mix_p50_RW_bench_R3_k_sequence/train_HOIP_T-FES_mix_p50_3/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1695,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p50/Benchmark/RW_bench/HOIP_T-FES_mix_p50_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_mix_p50_1/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,2147,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p50/Benchmark/RW_bench/HOIP_T-FES_mix_p50_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_mix_p50_2/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1403,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p50/Benchmark/RW_bench/HOIP_T-FES_mix_p50_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_mix_p50_3/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1221,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p500/Benchmark/RW_bench/HOIP_T-FES_mix_p500_RW_bench_R3_k_sequence/train_HOIP_T-FES_mix_p500_1/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1889,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p500/Benchmark/RW_bench/HOIP_T-FES_mix_p500_RW_bench_R3_k_sequence/train_HOIP_T-FES_mix_p500_2/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1167,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p500/Benchmark/RW_bench/HOIP_T-FES_mix_p500_RW_bench_R3_k_sequence/train_HOIP_T-FES_mix_p500_3/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1906,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p500/Benchmark/RW_bench/HOIP_T-FES_mix_p500_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_mix_p500_1/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,3752,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p500/Benchmark/RW_bench/HOIP_T-FES_mix_p500_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_mix_p500_2/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1608,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_mix_p500/Benchmark/RW_bench/HOIP_T-FES_mix_p500_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_mix_p500_3/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1391,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p0/Benchmark/RW_bench/HOIP_T-FES_noise_p0_RW_bench_R3_k_sequence/train_HOIP_T-FES_noise_p0_1/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1237,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p0/Benchmark/RW_bench/HOIP_T-FES_noise_p0_RW_bench_R3_k_sequence/train_HOIP_T-FES_noise_p0_2/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,956,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p0/Benchmark/RW_bench/HOIP_T-FES_noise_p0_RW_bench_R3_k_sequence/train_HOIP_T-FES_noise_p0_3/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,2532,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p0/Benchmark/RW_bench/HOIP_T-FES_noise_p0_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_noise_p0_1/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,944,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p0/Benchmark/RW_bench/HOIP_T-FES_noise_p0_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_noise_p0_2/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,2913,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p0/Benchmark/RW_bench/HOIP_T-FES_noise_p0_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_noise_p0_3/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1581,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p1/Benchmark/RW_bench/HOIP_T-FES_noise_p1_RW_bench_R3_k_sequence/train_HOIP_T-FES_noise_p1_1/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1215,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p1/Benchmark/RW_bench/HOIP_T-FES_noise_p1_RW_bench_R3_k_sequence/train_HOIP_T-FES_noise_p1_2/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,988,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p1/Benchmark/RW_bench/HOIP_T-FES_noise_p1_RW_bench_R3_k_sequence/train_HOIP_T-FES_noise_p1_3/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,2592,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p1/Benchmark/RW_bench/HOIP_T-FES_noise_p1_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_noise_p1_1/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,918,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p1/Benchmark/RW_bench/HOIP_T-FES_noise_p1_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_noise_p1_2/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,3061,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p1/Benchmark/RW_bench/HOIP_T-FES_noise_p1_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_noise_p1_3/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1819,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p10/Benchmark/RW_bench/HOIP_T-FES_noise_p10_RW_bench_R3_k_sequence/train_HOIP_T-FES_noise_p10_1/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1305,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p10/Benchmark/RW_bench/HOIP_T-FES_noise_p10_RW_bench_R3_k_sequence/train_HOIP_T-FES_noise_p10_2/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1027,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p10/Benchmark/RW_bench/HOIP_T-FES_noise_p10_RW_bench_R3_k_sequence/train_HOIP_T-FES_noise_p10_3/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,5470,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p10/Benchmark/RW_bench/HOIP_T-FES_noise_p10_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_noise_p10_1/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,931,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p10/Benchmark/RW_bench/HOIP_T-FES_noise_p10_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_noise_p10_2/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,2680,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p10/Benchmark/RW_bench/HOIP_T-FES_noise_p10_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_noise_p10_3/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1907,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p100/Benchmark/RW_bench/HOIP_T-FES_noise_p100_RW_bench_R3_k_sequence/train_HOIP_T-FES_noise_p100_1/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1464,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p100/Benchmark/RW_bench/HOIP_T-FES_noise_p100_RW_bench_R3_k_sequence/train_HOIP_T-FES_noise_p100_2/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1255,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p100/Benchmark/RW_bench/HOIP_T-FES_noise_p100_RW_bench_R3_k_sequence/train_HOIP_T-FES_noise_p100_3/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,3018,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p100/Benchmark/RW_bench/HOIP_T-FES_noise_p100_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_noise_p100_1/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1175,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p100/Benchmark/RW_bench/HOIP_T-FES_noise_p100_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_noise_p100_2/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,3607,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p100/Benchmark/RW_bench/HOIP_T-FES_noise_p100_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_noise_p100_3/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1882,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p20/Benchmark/RW_bench/HOIP_T-FES_noise_p20_RW_bench_R3_k_sequence/train_HOIP_T-FES_noise_p20_1/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1290,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p20/Benchmark/RW_bench/HOIP_T-FES_noise_p20_RW_bench_R3_k_sequence/train_HOIP_T-FES_noise_p20_2/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1047,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p20/Benchmark/RW_bench/HOIP_T-FES_noise_p20_RW_bench_R3_k_sequence/train_HOIP_T-FES_noise_p20_3/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,3969,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p20/Benchmark/RW_bench/HOIP_T-FES_noise_p20_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_noise_p20_1/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1029,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p20/Benchmark/RW_bench/HOIP_T-FES_noise_p20_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_noise_p20_2/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,2641,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p20/Benchmark/RW_bench/HOIP_T-FES_noise_p20_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_noise_p20_3/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1773,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p50/Benchmark/RW_bench/HOIP_T-FES_noise_p50_RW_bench_R3_k_sequence/train_HOIP_T-FES_noise_p50_1/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1399,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p50/Benchmark/RW_bench/HOIP_T-FES_noise_p50_RW_bench_R3_k_sequence/train_HOIP_T-FES_noise_p50_2/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1140,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p50/Benchmark/RW_bench/HOIP_T-FES_noise_p50_RW_bench_R3_k_sequence/train_HOIP_T-FES_noise_p50_3/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,3160,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p50/Benchmark/RW_bench/HOIP_T-FES_noise_p50_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_noise_p50_1/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1015,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p50/Benchmark/RW_bench/HOIP_T-FES_noise_p50_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_noise_p50_2/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,3417,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p50/Benchmark/RW_bench/HOIP_T-FES_noise_p50_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_noise_p50_3/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,2431,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p500/Benchmark/RW_bench/HOIP_T-FES_noise_p500_RW_bench_R3_k_sequence/train_HOIP_T-FES_noise_p500_1/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,2094,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p500/Benchmark/RW_bench/HOIP_T-FES_noise_p500_RW_bench_R3_k_sequence/train_HOIP_T-FES_noise_p500_2/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1682,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p500/Benchmark/RW_bench/HOIP_T-FES_noise_p500_RW_bench_R3_k_sequence/train_HOIP_T-FES_noise_p500_3/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,3982,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p500/Benchmark/RW_bench/HOIP_T-FES_noise_p500_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_noise_p500_1/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1640,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p500/Benchmark/RW_bench/HOIP_T-FES_noise_p500_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_noise_p500_2/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,2227,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_noise_p500/Benchmark/RW_bench/HOIP_T-FES_noise_p500_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_noise_p500_3/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1353,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_shuffle_p0/Benchmark/RW_bench/HOIP_T-FES_shuffle_p0_RW_bench_R3_k_sequence/train_HOIP_T-FES_shuffle_p0_1/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,1218,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_shuffle_p0/Benchmark/RW_bench/HOIP_T-FES_shuffle_p0_RW_bench_R3_k_sequence/train_HOIP_T-FES_shuffle_p0_2/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,951,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_shuffle_p0/Benchmark/RW_bench/HOIP_T-FES_shuffle_p0_RW_bench_R3_k_sequence/train_HOIP_T-FES_shuffle_p0_3/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,2662,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_shuffle_p0/Benchmark/RW_bench/HOIP_T-FES_shuffle_p0_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_shuffle_p0_1/reweighting_gamma_2x10^0per_iteration_output.dat
data,residue,2,0,2.0,903,True,/home/alexi/Documents/ValDX/data/HOIP_T-FES_shuffle_p0/Benchmark/RW_bench/HOIP_T-FES_shuffle_p0_RW_bench_Sp_res_neighbours/train_HOIP_T-FES_shuffle_p0_2/reweighting_gamma_2x10^0per_iteration_output.dat
